2,Conv2D,65536,16016,16400384,16465920,67179047936.0,67176997888.0,0,0,0,0,134356045824.0,0.009017789504262031,5886812988.382255,0.0027859529481175115,0.0027970856272308683,26241815.6
5,Relu,65536,65536,0,65536,0,0,32768,0,0,0,32768,2.199342237734076e-09,1435.7306127928048,0.0,45.646446078431374,0.0
7,Conv2D,65536,65536,67108864,67174400,274890489856.0,274882101248.0,0,0,0,0,549772591104.0,0.036899965843613665,24088297702.711,0.002785952948117512,0.002788673605293408,107379097.6
10,Relu,65536,65536,0,65536,0,0,32768,0,0,0,32768,2.199342237734076e-09,1435.7306127928048,0.0,45.646446078431374,0.0
12,Conv2D,401408,65536,411041792,411443200,10312293548032.0,10312242167808.0,0,0,0,0,20624535715840.0,1.384289933273374,903664468440.8585,0.0004548610754932002,0.00045530527576223654,4028239667.2
14,Relu,1605632,1605632,0,1605632,0,0,802816,0,0,0,802816,5.388388482448487e-08,35175.40001342372,0.0,45.64644607843137,0.0
16,Conv2D,1605632,1605632,9437184,11042816,947042058240.0,947040878592.0,0,0,0,0,1894082936832.0,0.12712819228350897,82989283922.67465,0.0001137156938092526,0.00013306315560318794,369938304.0
17,Relu,1605632,1605632,0,1605632,0,0,802816,0,0,0,802816,5.388388482448487e-08,35175.40001342372,0.0,45.64644607843137,0.0
19,Conv2D,1605632,1605632,9437184,11042816,947042058240.0,947040878592.0,0,0,0,0,1894082936832.0,0.12712819228350897,82989283922.67465,0.0001137156938092526,0.00013306315560318794,369938304.0
20,Relu,1605632,1605632,0,1605632,0,0,802816,0,0,0,802816,5.388388482448487e-08,35175.40001342372,0.0,45.64644607843137,0.0
22,Conv2D,1605632,1605632,9437184,11042816,947042058240.0,947040878592.0,0,0,0,0,1894082936832.0,0.12712819228350897,82989283922.67465,0.0001137156938092526,0.00013306315560318794,369938304.0
24,Relu,6422528,6422528,0,6422528,0,0,3211264,0,0,0,3211264,2.1553553929793947e-07,140701.60005369488,0.0,45.64644607843137,0.0
26,Conv2D,6422528,6422528,9437184,15859712,3788162924544.0,3788161744896.0,0,0,0,0,7576324669440.0,0.5085122940761125,331956825572.8863,2.8428950010934235e-05,4.77764298794867e-05,1479751142.4
27,Relu,6422528,6422528,0,6422528,0,0,3211264,0,0,0,3211264,2.1553553929793947e-07,140701.60005369488,0.0,45.64644607843137,0.0
29,Conv2D,6422528,6422528,9437184,15859712,3788162924544.0,3788161744896.0,0,0,0,0,7576324669440.0,0.5085122940761125,331956825572.8863,2.8428950010934235e-05,4.77764298794867e-05,1479751142.4
30,Relu,6422528,6422528,0,6422528,0,0,3211264,0,0,0,3211264,2.1553553929793947e-07,140701.60005369488,0.0,45.64644607843137,0.0
32,Conv2D,3211264,6422528,4718592,7929856,947041173504.0,947040583680.0,0,0,0,0,1894081757184.0,0.1271281131071884,82989232236.37259,5.685788231611006e-05,9.555283000346274e-05,369937958.4
34,Relu,12845056,12845056,0,12845056,0,0,6422528,0,0,0,6422528,4.3107107859587894e-07,281403.20010738977,0.0,45.64644607843137,0.0
36,Conv2D,12845056,12845056,2359296,15204352,1894081019904.0,1894080724992.0,0,0,0,0,3788161744896.0,0.25425610744989596,165978386943.29208,1.4214477218687957e-05,9.160440874265573e-05,739875398.4
37,Relu,12845056,12845056,0,12845056,0,0,6422528,0,0,0,6422528,4.3107107859587894e-07,281403.20010738977,0.0,45.64644607843137,0.0
39,Conv2D,12845056,12845056,2359296,15204352,1894081019904.0,1894080724992.0,0,0,0,0,3788161744896.0,0.25425610744989596,165978386943.29208,1.4214477218687957e-05,9.160440874265573e-05,739875398.4
40,Relu,12845056,12845056,0,12845056,0,0,6422528,0,0,0,6422528,4.3107107859587894e-07,281403.20010738977,0.0,45.64644607843137,0.0
42,Conv2D,6422528,12845056,1179648,7602176,473520365568.0,473520218112.0,0,0,0,0,947040583680.0,0.06356403675951407,41494603196.61079,2.8428950010934235e-05,0.00018320878895935396,184968892.8
44,Relu,25690112,25690112,0,25690112,0,0,12845056,0,0,0,12845056,8.621421571917579e-07,562806.4002147795,0.0,45.64644607843137,0.0
46,Conv2D,25690112,25690112,589824,26279936,947040399360.0,947040325632.0,0,0,0,0,1894080724992.0,0.1271280438279079,82989187010.85828,7.1072391626493175e-06,0.00031666698935804184,369937656.0
47,Relu,25690112,25690112,0,25690112,0,0,12845056,0,0,0,12845056,8.621421571917579e-07,562806.4002147795,0.0,45.64644607843137,0.0
49,Conv2D,12845056,25690112,294912,13139968,236760127488.0,236760090624.0,0,0,0,0,473520218112.0,0.031782013431236995,20747298367.91151,1.4214477218687957e-05,0.00063333392941043,92484424.8
51,Relu,51380224,51380224,0,51380224,0,0,25690112,0,0,0,25690112,1.7242843143835158e-06,1125612.800429559,0.0,45.64644607843137,0.0
53,Conv2D,51380224,51380224,147456,51527680,473520172032.0,473520153600.0,0,0,0,0,947040325632.0,0.06356401943969393,41494591890.2322,3.5536197196510094e-06,0.0012417926687002694,184968817.2
54,Relu,51380224,51380224,0,51380224,0,0,25690112,0,0,0,25690112,1.7242843143835158e-06,1125612.800429559,0.0,45.64644607843137,0.0
56,Conv2D,2408448,51380224,6912,2415360,1040450832.0,1040449968.0,0,0,0,0,2080900800.0,0.0001396671454460031,91174712.54715082,7.581049401636965e-05,0.02649155596460917,406426.10625
total filter bytes, 553392896.0
total in feature bytes, 362733568.0
total out feature bytes, 433798800.0
total compute, 55877838948032.0
total latency, 3.750442240957917
,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254
sync latency (mesh), 0.00010538463415808109,0.00015806862223515856,0.00017562871788468049,0.0001844085344071913,0.00018967635030631757,0.0001931881967336183,0.0001956966433628648,0.00019757797007456977,0.00019904121928875125,0.00020021181557630929,0.00020116957413636016,0.0002019677048680236,0.0002026430452610579,0.00020322190772892882,0.0002037235879922195,0.0002041625578095975,0.00020454988379893743,0.00020489417331530038,0.0002052022216289481,0.00020547946494892948,0.00020573030401070747,0.00020595833941219183,0.00020616654555748287,0.00020635740111448747,0.0002065329881625758,0.0002066950684599168,0.00020684514276245056,0.00020698449743160454,0.00020711424139899915,0.00020723533573818612,0.00020734861751280496,0.00020745481915319575,0.00020755458430997997,0.0002076484809099419,0.00020773701197375212,0.0002078206246307321,0.00020789971767176042,0.00020797464790961237,0.00020804573556078193,0.00020811326882002953,0.00020817750776548136,0.00020823868770585593,0.00020829702206063528,0.0002083527048474836,0.0002084059128380102,0.00020845680743234506,0.0002085055362944058,0.00020855223478275685,0.00020859702720625985,0.00020864002792904675,0.00020868134234549522,0.0002087210677427063,0.00020875929406534416,0.00020879610459549193,0.00020883157655834255,0.00020886578166299326,0.00020889878658631467,0.0002089306534067642,0.0002089614399940828,0.00020899120036002182,0.00020901998497457235,0.00020904784105159156,0.00020907481280722627,0.00020910094169410964,0.00020912626661393944,0.00020915082411073095,0.0002091746485467638,0.000209197772263004,0.00020922022572557599,0.00020924203765968014,0.0002092632351721935,0.000209283843864053,0.00020930388793340276,0.00020932339027037702,0.0002093423725443013,0.0002093608552840087,0.0002093788579518978,0.0002093963990122944,0.0002094134959946203,0.00020943016555182502,0.00020944642351448928,0.0002094622849409692,0.0002094777641639162,0.00020949287483347355,0.00020950762995742403,0.0002095220419385367,0.00020953612260933742,0.00020954988326450945,0.00020956333469110929,0.00020957648719676804,0.0002095893506360336,0.00020960193443499484,0.00020961424761431697,0.00020962629881080664,0.0002096380962976151,0.00020964964800317866,0.00020966096152898729,0.0002096720441662658,0.00020968290291164385,0.00020969354448188555,0.00020970397532774413,0.00020971420164700205,0.00020972422939675086,0.00020973406430496293,0.00020974371188140203,0.00020975317742791605,0.00020976246604815276,0.00020977158265673577,0.00020978053198793538,0.00020978931860386637,0.0002097979469022429,0.0002098064211237178,0.00020981474535883198,0.00020982292355459865,0.00020983095952074345,0.00020983885693562197,0.00020984661935183392,0.0002098542502015519,0.0002098617528015813,0.00020986913035816698,0.00020987638597156247,0.0002098835226403733,0.00020989054326568942,0.00020989745065501714,0.00020990424752602243,0.00020991093651009614,0.0002099175201557506
sync latency (xbar), 0.0004916049981571477,0.0007372262851724398,0.0008190732232683026,0.0008599916646244814,0.0008845411208140119,0.0009009067547351864,0.0009125961650038331,0.0009213630432021411,0.0009281816198759204,0.0009336364142036651,0.0009380993834403117,0.0009418184940121045,0.0009449654120994316,0.0009476627546810713,0.0009500004398036575,0.0009520459053117929,0.0009538507208632894,0.0009554549958791593,0.0009568903954734004,0.0009581822515816165,0.0009593510708959172,0.0009604136315356622,0.0009613837936240698,0.0009622731072165269,0.0009630912743232362,0.0009638465043092372,0.0009645457903152074,0.0009651951264441961,0.0009657996800124092,0.0009663639293492738,0.0009668917749260997,0.0009673866296477957,0.0009678514927276681,0.0009682890105252985,0.0009687015269549283,0.0009690911254923286,0.0009694596643696545,0.0009698088062131475,0.0009701400431211325,0.0009704547179802686,0.0009707540426623124,0.0009710391136213119,0.0009713109253144253,0.000971570381792604,0.0009718183067458374,0.0009720554522381341,0.0009722825063273852,0.0009725000997327375,0.0009727088116855446,0.0009729091750781955,0.0009731016810071963,0.0009732867827920406,0.0009734648995391137,0.0009736364193096004,0.0009738017019418023,0.000973961081571059,0.0009741148688844144,0.0009742633531420381,0.0009744068039930774,0.0009745454731099226,0.0009746795956617234,0.0009748093916453063,0.0009749350670893358,0.0009750568151455869,0.0009751748170794809,0.0009752892431705742,0.0009754002535324059,0.0009755079988600025,0.000975612621112385,0.0009757142541365739,0.0009758130242388599,0.0009759090507084693,0.0009760024462981895,0.000976093317666021,0.0009761817657815012,0.0009762678862999463,0.0009763517699075338,0.0009764335026398388,0.0009765131661761777,0.0009765908381118755,0.0009766665922103666,0.0009767404986368471,0.0009768126241750381,0.000976883032428465,0.0009769517840075286,0.0009770189367035251,0.000977084545650665,0.0009771486634770439,0.000977211340445437,0.000977272624584706,0.0009773325618125423,0.0009773911960502058,0.0009774485693298592,0.0009775047218950543,0.0009775596922948673,0.0009776135174721558,0.000977666232846353,0.0009777178723911926,0.0009777684687077264,0.0009778180530929572,0.0009778666556043965,0.000977914305120825,0.0009779610293995107,0.0009780068551301303,0.0009780518079856055,0.0009780959126700647,0.000978139192964113,0.0009781816717675878,0.0009782233711399624,0.000978264312338543,0.0009783045158546048,0.0009783440014475872,0.000978382788177478,0.0009784208944354901,0.0009784583379731401,0.0009784951359298201,0.000978531304858958,0.000978566860752846,0.0009786018190662178,0.0009786361947386475,0.0009786700022158374,0.0009787032554698573,0.0009787359680184001,0.0009787681529431012,0.000978799822906983,0.000978830990171065,0.0009788616666101914
